latitude,longitude,band1,band2,band3,band4,band5,band6,band7,value
-8609850.0,144900.0,2843.05291005291,4388.992441421013,2879.9520030234316,2967.7033257747544,4382.961829176115,3131.9814814814813,1896.6980347694634,234.1
-8609850.0,154800.0,2697.559263121307,4166.7097671185265,2721.6322558220368,2815.582898852972,4232.350712547793,3056.1762252346193,1864.4831421619742,237.9
-8609850.0,164700.0,2124.037856913699,3183.567212062881,2083.6175810073787,2189.056785370549,3504.962143086301,2791.9653512993264,1718.925569457812,233.4
-8609850.0,169650.0,2096.1151009939085,3297.4437319653734,2039.6732927220262,2170.178262263546,3588.3962808592496,2856.5985892914396,1758.9403655017634,236.5
-8609850.0,174600.0,2669.5292142377434,3961.1289456010745,2639.02518468771,2759.1742780389523,4045.9137004701142,3081.164875755541,1960.9241101410344,230.1
-8609850.0,184950.0,1995.0525812619503,3471.3138942001274,1939.1759082217973,2097.335882727852,3635.8263224984066,2789.434034416826,1664.861695347355,228.4
-8604900.0,49950.0,3363.254946297343,4566.186546071227,3540.7552289429054,3517.1548897682305,4397.509892594686,3165.5234595816846,1965.5969474279254,196.6
-8604900.0,79650.0,4186.747186147186,4986.802597402598,4325.905627705628,4290.690043290043,4779.53593073593,3431.656277056277,2170.7766233766233,212.4
-8604900.0,84600.0,3576.550597108737,4691.2551854179765,3725.1414204902576,3706.757385292269,4528.151477058454,3207.217473287241,2002.3513513513512,206.2
-8604900.0,114750.0,3535.377470355731,4693.790019762846,3626.4985177865615,3630.715415019763,4598.282114624506,3269.1378458498025,2014.048418972332,239.7
-8604900.0,124650.0,3380.195032198712,4917.755289788409,3452.1007359705613,3512.9613615455382,4784.573597056118,3409.2272309107634,2091.3891444342225,236.8
-8604900.0,129600.0,3311.57426199262,4511.311346863468,3339.52721402214,3402.9820110701107,4499.409132841329,3374.6185424354244,2188.885147601476,231.1
-8604900.0,135000.0,3376.9819064430717,4317.696381288614,3369.8508384819065,3437.9399823477493,4350.648278905561,3385.081200353045,2288.5445719329214,236.2
-8604900.0,144900.0,3194.3385263157893,4429.430315789474,3242.6576842105264,3303.3637894736844,4404.601684210526,3173.194105263158,1999.7385263157894,229.2
-8604900.0,169650.0,2227.080104200586,3519.6330185607294,2205.722891566265,2313.8417453598177,3773.19928362097,2885.6193422338,1734.6603712145882,234.5
-8604900.0,214650.0,3051.7118922470436,4325.176741130092,3029.657358738502,3150.643561103811,4454.545663600526,3388.7302890932983,2019.0969119579502,231.9
-8604900.0,219600.0,3112.297268907563,4620.984943977591,3141.130602240896,3244.9548319327732,4591.189075630252,3313.0682773109243,1971.7258403361345,237.2
-8604900.0,225000.0,2862.6467315716272,4263.899860917942,2869.932197496523,2970.5139082058413,4340.013560500695,3158.7444367176636,1882.5427677329624,239.3
-8595000.0,54900.0,3003.551832460733,4409.5643979057595,3175.5916230366493,3162.530890052356,4245.160209424083,3005.6947643979056,1837.1497382198952,193.1
-8595000.0,64800.0,3444.9000598444045,4485.2519449431475,3616.6786355475765,3585.216038300419,4326.169359664871,3129.451226810293,1957.278276481149,198.6
-8595000.0,84600.0,4178.810115350488,4918.2644188110025,4345.335403726708,4289.047027506655,4683.5252883762205,3369.3327417923692,2098.864241348713,214.7
-8595000.0,109800.0,3602.168791742562,4488.78627808136,3727.7692774741954,3701.3108682452944,4352.3132969034605,3095.7978142076504,1943.4444444444443,239.3
-8595000.0,114750.0,3609.766109785203,4578.63245823389,3748.354415274463,3708.279832935561,4428.73031026253,3170.305489260143,1987.6795942720764,236.7
-8595000.0,129600.0,3622.4783599088837,4496.723234624145,3696.6919134396358,3686.3359908883826,4397.649202733485,3287.5951025056947,2118.9219817767653,230.9
-8595000.0,135000.0,3227.159813084112,4738.709345794393,3283.673831775701,3349.509813084112,4666.561682242991,3326.3841121495325,2063.6841121495327,236.5
-8595000.0,169650.0,2735.1209185504126,4216.810548977395,2768.958736993183,2856.7588805166847,4268.432364549695,3014.8805166846073,1807.9867240760675,229.4
-8595000.0,174600.0,3192.21870342772,4498.37742175857,3211.179955290611,3298.258569299553,4504.784277198211,3330.3550670640834,2112.8561847988076,224.9
-8589600.0,49950.0,2817.4400386847196,4366.415377176016,2946.81334622824,2978.8689555125725,4258.616537717601,3003.411992263056,1821.3839458413927,192.6
-8589600.0,99900.0,3959.21978021978,4801.312271062271,4113.540293040293,4067.7023809523807,4612.315018315018,3260.3543956043954,2021.7069597069597,235.0
-8589600.0,109800.0,3483.7872795296635,4438.191341528594,3613.874933190807,3582.99251737039,4446.530197755211,3153.2822020309995,1943.892036344201,229.2
-8589600.0,114750.0,3509.8826619964975,4394.978984238179,3639.9655575014594,3605.358435493287,4282.84588441331,3042.151780502043,1903.25685931115,229.3
-8589600.0,129600.0,3456.737634408602,4684.408602150537,3533.743010752688,3562.67688172043,4575.617204301076,3312.197311827957,2063.0037634408604,232.3
-8589600.0,135000.0,3487.7651553744267,4408.060621497708,3598.576668364748,3563.035659704534,4274.38970962812,3071.0427916454405,1943.7050433010697,235.8
-8589600.0,144900.0,2951.084886949623,4355.484331614439,3000.309797699326,3073.39428798096,4380.509321697739,3163.728282427608,1931.5188417294723,241.7
-8589600.0,154800.0,2300.5699481865286,3842.074611398964,2325.1246977547494,2411.876683937824,3882.355785837651,2767.586183074266,1665.9222797927462,239.9
-8589600.0,159750.0,2119.1007804547,3541.83135391924,2080.705802511028,2203.216491347133,3842.319307770614,2863.653206650831,1708.6979979640312,232.8
-8589600.0,164700.0,2297.3787512935496,3789.6664367023113,2281.5971024491205,2392.570196619524,4023.057606071059,3002.6343566747155,1763.6226284925835,242.1
-8589600.0,169650.0,2755.9143492769745,4217.81460882462,2795.434556915091,2871.833147942158,4236.734149054505,3012.057471264368,1837.5068594734892,234.7
-8584650.0,45000.0,2715.9047388781432,4355.442456479691,2845.7823984526112,2876.1557059961315,4257.433752417795,2944.778529980658,1765.9521276595744,195.9
-8584650.0,74700.0,3171.374594594595,4441.847567567567,3343.9805405405405,3324.268108108108,4282.614594594595,3029.7902702702704,1881.1778378378378,196.6
-8584650.0,79650.0,3328.1787160208214,4473.72006940428,3519.828224407172,3484.1515326778485,4276.96009253904,3037.2666281087336,1862.3452862926547,199.9
-8584650.0,94950.0,4211.741052631579,4892.204210526315,4373.82,4311.111578947369,4695.648421052631,3360.6515789473683,2112.0315789473684,212.0
-8584650.0,99900.0,4345.261415525114,4928.561643835616,4494.291095890411,4420.434931506849,4650.134703196347,3402.288812785388,2132.549086757991,224.7
-8584650.0,109800.0,3572.16301843318,4443.601382488479,3733.21198156682,3667.7344470046082,4368.024193548387,3056.0362903225805,1883.6324884792627,228.5
-8584650.0,124650.0,3339.5803244374674,4455.742543171114,3445.189429618001,3440.2742019884877,4408.257456828886,3125.2072213500783,1924.705389848247,224.6
-8584650.0,139950.0,3336.3128749423167,4373.099215505307,3461.9257037378866,3427.689432395016,4280.6063682510385,2989.2819566220583,1847.4342408860175,239.0
-8584650.0,154800.0,2532.760449596066,3926.9610115911487,2569.5549701440113,2640.069195644538,4002.685985247629,2880.3470319634703,1764.9719002458728,234.4
-8584650.0,159750.0,2214.5398563120084,3716.1772151898736,2187.1125555935682,2306.931577146767,3952.1594252480327,2951.2760862127952,1764.2825863838523,230.5
-8584650.0,164700.0,2448.6628975265016,3955.425088339223,2476.0650176678446,2557.2498233215547,4013.913074204947,2885.423674911661,1747.830035335689,238.1
-8584650.0,169650.0,2934.0063079777365,4472.4411873840445,2962.5495361781077,3057.8467532467535,4499.9974025974025,3222.830797773655,1963.9810760667904,233.7
-8584650.0,174600.0,3117.3721374045804,4474.78358778626,3166.5958015267174,3229.304580152672,4399.052671755725,3230.154961832061,2024.7599236641222,225.4
-8584650.0,184950.0,2564.5144329896907,3876.3505154639174,2545.2089347079036,2652.043642611684,4050.142611683849,3060.3051546391753,1876.5164948453607,226.8
-8579700.0,139950.0,3685.659322033898,4540.397740112994,3793.5497175141245,3770.6237288135594,4424.922033898305,3230.29604519774,2062.9937853107344,237.4
-8579700.0,154800.0,2510.817215727949,3811.3145589798087,2517.394969890188,2589.8299681190224,3980.341480694297,3008.7630180658875,1835.6471838469713,236.0
-8579700.0,159750.0,2419.6579912023462,3856.45784457478,2465.5439882697947,2526.089442815249,3913.030425219941,2785.607404692082,1694.2459677419354,230.6
-8579700.0,169650.0,2626.1274692508387,4163.261274692509,2683.1774133432723,2748.286619455833,4140.865076407007,2903.931047335073,1750.5657845695118,234.4
-8579700.0,174600.0,3617.032216494845,4807.5807560137455,3666.6237113402062,3726.004295532646,4759.523195876289,3486.629295532646,2199.0223367697595,225.7
-8579700.0,184950.0,2709.998230714791,4236.692144373673,2746.576079263977,2820.702052370842,4179.363057324841,3024.07254069356,1876.141542816702,226.1
-8574750.0,154800.0,2774.714285714286,4029.358875625722,2834.1651906045436,2879.2810935695034,4029.6469002695417,2912.426261070466,1796.6484405082788,232.8
-8574750.0,159750.0,3215.31043150398,4446.291998324256,3287.3715961457897,3323.8550481776288,4387.889819857562,3179.785504817763,1990.6237955592794,229.3
-8574750.0,164700.0,2719.8740682620637,4149.074539034916,2778.61906630051,2831.395056885053,4161.803060023539,2934.391918399372,1782.3852491173009,232.4
-8574750.0,169650.0,2822.7166666666667,4258.008130081301,2892.258130081301,2946.1170731707316,4210.553658536585,2953.3642276422765,1780.361788617886,235.0
-8574750.0,174600.0,3115.937853107345,4546.457627118644,3167.915254237288,3241.700999565406,4538.1382007822685,3244.8552803129073,1976.277270751847,233.5
-8574750.0,184950.0,2578.1715105848584,4129.260495156082,2634.9099390025117,2697.2615715823467,4123.198421241478,2924.968783638321,1760.1826336562613,229.3
-8574750.0,189900.0,3569.168189368771,4770.068936877076,3616.886212624585,3680.623754152824,4701.331395348837,3491.924003322259,2179.275747508306,230.2
-8564850.0,144900.0,3817.1462021701886,4515.930325528269,3959.154768703598,3894.9531696173617,4314.498572244432,3141.8001142204453,1969.3323814962878,233.4
-8564850.0,154800.0,4255.311188811189,4830.9902097902095,4358.472027972028,4301.521678321678,4706.576923076923,3507.641958041958,2203.6545454545453,235.5
-8564850.0,164700.0,3899.3397887323945,4765.838615023475,3999.735328638498,3965.162558685446,4562.630281690141,3258.106220657277,2008.2007042253522,232.9
-8564850.0,174600.0,3051.552287581699,4358.056372549019,3090.6838235294117,3160.12908496732,4360.262254901961,3204.1846405228757,1981.7430555555557,233.9
-8559900.0,144900.0,4008.7970260223046,4625.771747211896,4139.755390334572,4077.013382899628,4501.111524163569,3249.2200743494423,2008.2029739776951,234.6
-8559900.0,154800.0,4063.7801358234296,4866.413412563667,4194.96519524618,4159.663837011884,4729.490662139219,3416.786078098472,2172.2334465195245,237.5
-8559900.0,169650.0,3980.5038852361026,4677.806933652122,4107.59713090257,4052.7369994022715,4456.115361625822,3227.644351464435,2016.5971309025701,236.1
-8559900.0,174600.0,3393.944365192582,4322.398478364242,3537.2534474560152,3488.0318592486924,4143.745601521636,2964.854493580599,1828.0014265335235,234.4
-8554950.0,154800.0,3185.653200745805,4372.467371037912,3331.9807333747667,3313.272840273462,4275.502796768179,2960.121814791796,1776.3753884400248,221.4
-8554950.0,169650.0,3764.908430232558,4597.454215116279,3907.9469476744184,3850.4629360465115,4439.926598837209,3135.281976744186,1955.8568313953488,237.6
